isoform	structural_category	filter_reason
PB.150568.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment
PB.150569.1	novel_not_in_catalog	perc_A_downstream_TTS: 90.0 > 59
PB.150569.3	full-splice_match	diff_to_gene_TSS: -194.0 < 0; perc_A_downstream_TTS: 100.0 > 59
PB.150570.2	novel_not_in_catalog	coding: non_coding; perc_A_downstream_TTS: 85.0 > 59; RTS_stage: True
PB.150572.1	incomplete-splice_match	FSM_class: C; subcategory: 5prime_fragment
PB.150578.1	novel_not_in_catalog	perc_A_downstream_TTS: 90.0 > 59; all_canonical: non_canonical; RTS_stage: True
PB.150578.3	novel_not_in_catalog	perc_A_downstream_TTS: 90.0 > 59; all_canonical: non_canonical
PB.150581.1	incomplete-splice_match	subcategory: 5prime_fragment
PB.150582.1	novel_not_in_catalog	perc_A_downstream_TTS: 80.0 > 59
PB.150584.1	incomplete-splice_match	FSM_class: C; subcategory: intron_retention
PB.150585.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment
PB.150586.1	novel_not_in_catalog	RTS_stage: True
PB.150586.2	novel_not_in_catalog	RTS_stage: True
PB.150586.3	novel_in_catalog	diff_to_gene_TTS: -181.0 < -50
PB.150586.4	novel_in_catalog	diff_to_gene_TTS: -178.0 < -50
PB.150586.5	novel_not_in_catalog	RTS_stage: True
PB.150586.6	full-splice_match	diff_to_gene_TSS: -21.0 < 0
PB.150587.1	genic_intron	coding: non_coding; exons: 1 < 2; perc_A_downstream_TTS: 100.0 > 59; all_canonical: nan
PB.150588.1	genic	coding: non_coding; exons: 1 < 2; perc_A_downstream_TTS: 90.0 > 59; all_canonical: nan
PB.150589.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment
PB.150589.3	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment
PB.150592.3	novel_not_in_catalog	all_canonical: non_canonical
PB.150592.4	novel_not_in_catalog	all_canonical: non_canonical
PB.150592.5	novel_in_catalog	diff_to_gene_TTS: -683.0 < -50
PB.150593.1	novel_not_in_catalog	perc_A_downstream_TTS: 95.0 > 59
PB.150594.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment
PB.150597.1	novel_in_catalog	diff_to_gene_TTS: -555.0 < -50
PB.150599.1	novel_not_in_catalog	all_canonical: non_canonical
PB.150603.3	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment
PB.150604.1	novel_in_catalog	diff_to_gene_TTS: -2591.0 < -50
PB.150604.2	novel_not_in_catalog	perc_A_downstream_TTS: 75.0 > 59
PB.150604.3	incomplete-splice_match	FSM_class: C; subcategory: intron_retention
PB.150605.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment
PB.150607.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment
PB.150609.1	novel_not_in_catalog	all_canonical: non_canonical
PB.150609.2	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment
PB.150609.3	novel_not_in_catalog	all_canonical: non_canonical
PB.150609.4	novel_not_in_catalog	all_canonical: non_canonical
PB.150610.1	novel_in_catalog	diff_to_gene_TTS: -223.0 < -50; diff_to_gene_TSS: -20786.0 < -50; all_canonical: nan
PB.150615.4	full-splice_match	diff_to_gene_TSS: -109.0 < 0
PB.150618.1	incomplete-splice_match	FSM_class: C; subcategory: 5prime_fragment
PB.150621.1	full-splice_match	perc_A_downstream_TTS: 75.0 > 59; diff_to_gene_TSS: -3.0 < 0
PB.150623.1	antisense	coding: non_coding; exons: 1 < 2; perc_A_downstream_TTS: 90.0 > 59; all_canonical: nan
PB.150624.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment
PB.150626.1	novel_in_catalog	diff_to_gene_TSS: -4770.0 < -50; diff_to_gene_TTS: 1296.0 > 50; all_canonical: nan
PB.150627.1	novel_not_in_catalog	coding: non_coding
PB.150628.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment
PB.150629.1	genic_intron	coding: non_coding; exons: 1 < 2; perc_A_downstream_TTS: 90.0 > 59; all_canonical: nan
PB.150631.1	incomplete-splice_match	FSM_class: C; subcategory: intron_retention
PB.150632.2	incomplete-splice_match	FSM_class: C; subcategory: intron_retention
PB.150632.3	novel_not_in_catalog	RTS_stage: True
PB.150632.6	novel_not_in_catalog	RTS_stage: True
PB.150632.7	novel_not_in_catalog	RTS_stage: True
PB.150633.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment
PB.150634.1	novel_not_in_catalog	all_canonical: non_canonical
PB.150635.1	incomplete-splice_match	subcategory: 3prime_fragment
PB.157382.1	novel_in_catalog	diff_to_gene_TSS: -11746.0 < -50; diff_to_gene_TTS: -15552.0 < -50
PB.157383.1	novel_not_in_catalog	perc_A_downstream_TTS: 90.0 > 59; all_canonical: non_canonical
PB.157384.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment
PB.157388.1	antisense	exons: 1 < 2; perc_A_downstream_TTS: 100.0 > 59; all_canonical: nan
PB.157389.1	incomplete-splice_match	subcategory: 3prime_fragment
PB.157392.1	incomplete-splice_match	FSM_class: C; subcategory: intron_retention
PB.157394.1	genic	exons: 1 < 2; perc_A_downstream_TTS: 90.0 > 59; all_canonical: nan
PB.157395.1	full-splice_match	diff_to_gene_TSS: -28.0 < 0
PB.157396.2	genic_intron	coding: non_coding; perc_A_downstream_TTS: 85.0 > 59; exons: 1 < 2; all_canonical: nan
PB.157397.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment
PB.157398.1	full-splice_match	diff_to_gene_TSS: -2.0 < 0
PB.157398.4	novel_not_in_catalog	RTS_stage: True
PB.157398.5	full-splice_match	diff_to_gene_TSS: -6.0 < 0
PB.157399.1	incomplete-splice_match	FSM_class: C; subcategory: intron_retention
PB.157400.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment
PB.157402.1	full-splice_match	diff_to_gene_TSS: 56.0 > 50
PB.157403.1	novel_not_in_catalog	all_canonical: non_canonical
PB.157403.4	genic_intron	coding: non_coding; exons: 1 < 2; perc_A_downstream_TTS: 70.0 > 59; all_canonical: nan
PB.157404.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment
PB.157407.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment
PB.157411.1	novel_in_catalog	diff_to_gene_TSS: -577.0 < -50; diff_to_gene_TTS: -4321.0 < -50
PB.157415.1	incomplete-splice_match	subcategory: mono-exon; FSM_class: C; all_canonical: nan
PB.157416.2	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment
PB.157417.1	novel_in_catalog	diff_to_gene_TTS: -2342.0 < -50
PB.157418.1	incomplete-splice_match	subcategory: internal_fragment
PB.157419.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment
PB.157420.1	genic	coding: non_coding; perc_A_downstream_TTS: 80.0 > 59; exons: 1 < 2; all_canonical: nan
PB.157421.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment
PB.157422.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment
PB.157423.1	full-splice_match	diff_to_gene_TSS: 145.0 > 50
PB.157428.1	genic_intron	coding: non_coding; exons: 1 < 2; perc_A_downstream_TTS: 100.0 > 59; all_canonical: nan
PB.157429.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment
PB.157430.1	incomplete-splice_match	FSM_class: C; subcategory: 5prime_fragment
PB.157432.1	genic_intron	perc_A_downstream_TTS: 85.0 > 59; exons: 1 < 2; all_canonical: nan
PB.157433.1	novel_not_in_catalog	all_canonical: non_canonical; RTS_stage: True
PB.157433.2	novel_not_in_catalog	all_canonical: non_canonical; RTS_stage: True
PB.157434.1	genic_intron	coding: non_coding; exons: 1 < 2; perc_A_downstream_TTS: 60.0 > 59; all_canonical: nan
PB.157435.1	incomplete-splice_match	subcategory: 5prime_fragment
PB.157436.1	novel_in_catalog	diff_to_gene_TTS: -4261.0 < -50
PB.157438.1	incomplete-splice_match	subcategory: 3prime_fragment
PB.157439.1	incomplete-splice_match	subcategory: mono-exon; all_canonical: nan
PB.157441.1	genic	exons: 1 < 2; perc_A_downstream_TTS: 100.0 > 59; all_canonical: nan
PB.157441.2	novel_in_catalog	diff_to_gene_TTS: -3637.0 < -50
PB.157442.5	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment
PB.157443.3	incomplete-splice_match	FSM_class: C; subcategory: intron_retention
PB.157444.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment
PB.157445.1	novel_in_catalog	diff_to_gene_TTS: -29841.0 < -50
PB.157446.2	full-splice_match	diff_to_gene_TSS: -4.0 < 0
PB.157447.2	novel_not_in_catalog	RTS_stage: True
PB.157447.3	genic_intron	coding: non_coding; exons: 1 < 2; perc_A_downstream_TTS: 100.0 > 59; all_canonical: nan
PB.157449.1	novel_in_catalog	diff_to_gene_TTS: -84.0 < -50; all_canonical: nan
PB.157450.3	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment
PB.157451.1	novel_not_in_catalog	RTS_stage: True
PB.157451.2	novel_not_in_catalog	all_canonical: non_canonical
PB.157453.1	genic	exons: 1 < 2; perc_A_downstream_TTS: 100.0 > 59; all_canonical: nan
PB.157454.1	novel_not_in_catalog	perc_A_downstream_TTS: 100.0 > 59
PB.157457.1	full-splice_match	perc_A_downstream_TTS: 100.0 > 59
PB.157457.2	novel_not_in_catalog	perc_A_downstream_TTS: 95.0 > 59
PB.157457.3	novel_not_in_catalog	perc_A_downstream_TTS: 95.0 > 59
PB.157459.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment
PB.157461.1	novel_not_in_catalog	all_canonical: non_canonical
PB.157461.2	incomplete-splice_match	subcategory: 3prime_fragment
PB.157462.1	genic	coding: non_coding; perc_A_downstream_TTS: 95.0 > 59; exons: 1 < 2; all_canonical: nan
PB.157465.1	novel_in_catalog	diff_to_gene_TSS: -216.0 < -50
PB.157465.2	novel_not_in_catalog	perc_A_downstream_TTS: 70.0 > 59
PB.157465.3	novel_in_catalog	diff_to_gene_TSS: -192.0 < -50
PB.157465.4	novel_in_catalog	diff_to_gene_TSS: -208.0 < -50
PB.157467.1	genic_intron	coding: non_coding; exons: 1 < 2; perc_A_downstream_TTS: 100.0 > 59; all_canonical: nan
PB.157468.1	novel_in_catalog	diff_to_gene_TTS: -13529.0 < -50
PB.157470.1	incomplete-splice_match	subcategory: 3prime_fragment
PB.157471.1	novel_not_in_catalog	RTS_stage: True
PB.157472.1	incomplete-splice_match	FSM_class: C; subcategory: 5prime_fragment
PB.157472.2	full-splice_match	diff_to_gene_TSS: -2.0 < 0
PB.157473.2	novel_not_in_catalog	all_canonical: non_canonical
PB.157474.2	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment
PB.157476.1	incomplete-splice_match	FSM_class: C; subcategory: intron_retention
PB.157477.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment
PB.157478.3	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment
PB.157479.1	full-splice_match	diff_to_gene_TSS: 51.0 > 50
PB.157479.2	novel_in_catalog	diff_to_gene_TTS: -77.0 < -50
PB.157480.1	novel_in_catalog	diff_to_gene_TSS: -63.0 < -50; diff_to_gene_TTS: 370.0 > 50
PB.157480.2	novel_not_in_catalog	RTS_stage: True
PB.157480.3	full-splice_match	diff_to_gene_TSS: -147.0 < 0
PB.157480.4	incomplete-splice_match	subcategory: mono-exon; FSM_class: C; all_canonical: nan
PB.157481.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment
PB.157483.1	novel_in_catalog	diff_to_gene_TSS: -22843.0 < -50; diff_to_gene_TTS: -1227.0 < -50
PB.157484.1	full-splice_match	perc_A_downstream_TTS: 85.0 > 59
PB.157487.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment
PB.157489.1	novel_not_in_catalog	perc_A_downstream_TTS: 90.0 > 59; all_canonical: non_canonical
PB.157490.1	full-splice_match	diff_to_gene_TSS: -871.0 < 0
PB.157492.1	genic_intron	exons: 1 < 2; perc_A_downstream_TTS: 100.0 > 59; all_canonical: nan
PB.157493.1	genic_intron	coding: non_coding; perc_A_downstream_TTS: 95.0 > 59; exons: 1 < 2; all_canonical: nan
PB.157494.1	genic_intron	coding: non_coding; perc_A_downstream_TTS: 95.0 > 59; exons: 1 < 2; all_canonical: nan
PB.157495.1	novel_not_in_catalog	RTS_stage: True
PB.157495.2	novel_not_in_catalog	RTS_stage: True
PB.157495.3	novel_not_in_catalog	RTS_stage: True
PB.157495.4	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment
PB.157495.5	novel_in_catalog	diff_to_gene_TTS: -189.0 < -50; diff_to_gene_TSS: -33777.0 < -50
PB.157497.1	genic	coding: non_coding; perc_A_downstream_TTS: 85.0 > 59; exons: 1 < 2; all_canonical: nan
PB.157498.1	genic_intron	coding: non_coding; exons: 1 < 2; perc_A_downstream_TTS: 90.0 > 59; all_canonical: nan
PB.157502.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment
PB.157503.1	novel_not_in_catalog	perc_A_downstream_TTS: 90.0 > 59
PB.157504.3	novel_not_in_catalog	all_canonical: non_canonical
PB.157505.1	full-splice_match	diff_to_gene_TSS: -28.0 < 0
PB.157508.1	novel_in_catalog	diff_to_gene_TTS: 1507.0 > 50; all_canonical: nan
PB.157510.1	genic_intron	coding: non_coding; exons: 1 < 2; perc_A_downstream_TTS: 90.0 > 59; all_canonical: nan
PB.157511.1	genic	coding: non_coding; exons: 1 < 2; perc_A_downstream_TTS: 90.0 > 59; all_canonical: nan
PB.157512.1	novel_in_catalog	diff_to_gene_TTS: -26916.0 < -50; diff_to_gene_TSS: -44685.0 < -50; all_canonical: nan
PB.157512.2	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment
PB.157512.4	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment
PB.157513.1	novel_in_catalog	diff_to_gene_TTS: 2179.0 > 50
PB.157513.2	incomplete-splice_match	subcategory: mono-exon; all_canonical: nan
PB.157515.1	incomplete-splice_match	subcategory: intron_retention
PB.157516.1	full-splice_match	perc_A_downstream_TTS: 80.0 > 59; diff_to_gene_TSS: 2446.0 > 50
PB.157517.1	novel_not_in_catalog	perc_A_downstream_TTS: 90.0 > 59
PB.157520.1	novel_not_in_catalog	all_canonical: non_canonical
PB.157521.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment
PB.157521.2	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment
PB.157522.1	novel_not_in_catalog	all_canonical: non_canonical
PB.157522.2	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment
PB.157523.2	novel_not_in_catalog	perc_A_downstream_TTS: 75.0 > 59
PB.157524.1	incomplete-splice_match	FSM_class: C; subcategory: 5prime_fragment
PB.157527.2	novel_not_in_catalog	all_canonical: non_canonical
PB.157529.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment
PB.157530.1	incomplete-splice_match	FSM_class: C; subcategory: 5prime_fragment
PB.157531.1	novel_not_in_catalog	perc_A_downstream_TTS: 80.0 > 59
PB.157532.1	novel_in_catalog	diff_to_gene_TTS: -326.0 < -50
PB.157532.2	incomplete-splice_match	FSM_class: C; subcategory: internal_fragment
PB.157533.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment
PB.157535.1	full-splice_match	perc_A_downstream_TTS: 90.0 > 59; diff_to_gene_TSS: -35.0 < 0
PB.157536.1	genic_intron	perc_A_downstream_TTS: 85.0 > 59; exons: 1 < 2; all_canonical: nan
PB.157538.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment
PB.157540.1	novel_in_catalog	diff_to_gene_TTS: -11223.0 < -50
PB.157541.1	incomplete-splice_match	FSM_class: C; subcategory: intron_retention
PB.157542.1	full-splice_match	diff_to_gene_TSS: -9.0 < 0
PB.157542.3	novel_not_in_catalog	RTS_stage: True
PB.157542.6	novel_not_in_catalog	RTS_stage: True
PB.157543.1	novel_in_catalog	diff_to_gene_TSS: -5459.0 < -50
PB.157544.1	novel_not_in_catalog	perc_A_downstream_TTS: 95.0 > 59
PB.157544.2	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment
PB.157545.1	incomplete-splice_match	subcategory: 3prime_fragment
PB.157546.6	novel_not_in_catalog	all_canonical: non_canonical
PB.157546.8	novel_in_catalog	diff_to_gene_TSS: -731.0 < -50
PB.164508.1	full-splice_match	diff_to_gene_TSS: -5.0 < 0
PB.164508.2	novel_in_catalog	diff_to_gene_TTS: 606.0 > 50
PB.164508.3	novel_not_in_catalog	coding: non_coding
PB.164510.1	antisense	exons: 1 < 2; all_canonical: nan
PB.164515.1	full-splice_match	diff_to_gene_TSS: -300.0 < 0
PB.164516.1	incomplete-splice_match	subcategory: 3prime_fragment
PB.164517.1	genic_intron	coding: non_coding; perc_A_downstream_TTS: 75.0 > 59; exons: 1 < 2; all_canonical: nan
PB.164518.1	genic	coding: non_coding; exons: 1 < 2; perc_A_downstream_TTS: 100.0 > 59; all_canonical: nan
PB.164521.2	incomplete-splice_match	FSM_class: C; subcategory: 5prime_fragment
PB.164521.3	novel_not_in_catalog	perc_A_downstream_TTS: 80.0 > 59
PB.164521.5	antisense	exons: 1 < 2; perc_A_downstream_TTS: 90.0 > 59; all_canonical: nan
PB.164522.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment
PB.164523.1	novel_not_in_catalog	all_canonical: non_canonical; RTS_stage: True
PB.164523.4	novel_in_catalog	diff_to_gene_TSS: -151.0 < -50
PB.164524.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment
PB.164525.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment
PB.164525.2	incomplete-splice_match	subcategory: mono-exon; FSM_class: C; all_canonical: nan
PB.164527.1	novel_not_in_catalog	all_canonical: non_canonical
PB.164527.2	genic_intron	coding: non_coding; perc_A_downstream_TTS: 75.0 > 59; exons: 1 < 2; all_canonical: nan
PB.164527.3	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment
PB.164527.4	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment
PB.164528.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment
PB.164529.1	full-splice_match	diff_to_gene_TSS: 206.0 > 50
PB.164532.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment
PB.164532.2	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment
PB.164534.1	incomplete-splice_match	subcategory: intron_retention
PB.164539.1	incomplete-splice_match	subcategory: mono-exon; FSM_class: C; all_canonical: nan
PB.164540.1	novel_in_catalog	diff_to_gene_TSS: -54.0 < -50
PB.164541.1	genic_intron	perc_A_downstream_TTS: 80.0 > 59; exons: 1 < 2; all_canonical: nan
PB.164542.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment
PB.164546.1	novel_not_in_catalog	all_canonical: non_canonical
PB.164547.9	full-splice_match	diff_to_gene_TSS: -134.0 < 0
PB.164550.1	full-splice_match	diff_to_gene_TSS: -36.0 < 0
PB.164551.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment
PB.164553.1	incomplete-splice_match	subcategory: 3prime_fragment
PB.164554.1	novel_in_catalog	diff_to_gene_TSS: -22034.0 < -50; all_canonical: nan
PB.164554.2	full-splice_match	diff_to_gene_TSS: 577.0 > 50
PB.164556.1	incomplete-splice_match	subcategory: 3prime_fragment
PB.164558.3	novel_not_in_catalog	RTS_stage: True
PB.164559.3	full-splice_match	diff_to_gene_TSS: -24.0 < 0
PB.164562.1	incomplete-splice_match	FSM_class: C; subcategory: 5prime_fragment
PB.164562.2	incomplete-splice_match	FSM_class: C; subcategory: 5prime_fragment
PB.164563.1	intergenic	coding: non_coding; perc_A_downstream_TTS: 95.0 > 59
PB.164564.2	genic_intron	exons: 1 < 2; perc_A_downstream_TTS: 100.0 > 59; all_canonical: nan
PB.164565.2	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment
PB.164567.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment
PB.164568.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment
PB.164569.1	novel_not_in_catalog	all_canonical: non_canonical
PB.164570.1	novel_not_in_catalog	coding: non_coding; all_canonical: non_canonical
PB.164571.1	novel_in_catalog	diff_to_gene_TTS: -291.0 < -50
PB.164573.1	full-splice_match	diff_to_gene_TSS: -804.0 < 0
PB.164573.2	full-splice_match	diff_to_gene_TSS: -24.0 < 0
PB.164574.1	incomplete-splice_match	subcategory: 5prime_fragment
PB.164575.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment
PB.164576.1	novel_not_in_catalog	perc_A_downstream_TTS: 70.0 > 59
PB.164576.2	full-splice_match	diff_to_gene_TSS: -195.0 < 0; perc_A_downstream_TTS: 70.0 > 59
PB.164577.1	full-splice_match	diff_to_gene_TSS: -5.0 < 0
PB.164580.2	novel_not_in_catalog	RTS_stage: True
PB.164581.2	novel_not_in_catalog	all_canonical: non_canonical
PB.164581.3	novel_not_in_catalog	all_canonical: non_canonical
PB.164581.4	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment
PB.164581.5	novel_in_catalog	diff_to_gene_TSS: -19832.0 < -50
PB.164585.1	novel_not_in_catalog	all_canonical: non_canonical
PB.164586.2	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment
