isoform	structural_category	filter_reason
PB.150488.1	incomplete-splice_match	FSM_class: C; subcategory: mono-exon; ratio_exp: 0.2911011342799667 < 0.5; all_canonical: nan
PB.150490.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; ratio_exp: 0.0885323140548954 < 0.5
PB.150493.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; ratio_exp: 0.1988739697853692 < 0.5
PB.150496.1	novel_not_in_catalog	min_cov: 0.0 < 10; all_canonical: non_canonical
PB.150499.1	genic	exons: 1 < 2; all_canonical: nan
PB.150503.2	incomplete-splice_match	ratio_exp: 0.0455332909079257 < 0.5; subcategory: 3prime_fragment
PB.150503.3	novel_not_in_catalog	min_cov: 0.0 < 10; perc_A_downstream_TTS: 100.0 > 59; all_canonical: non_canonical
PB.150503.4	genic_intron	coding: non_coding; exons: 1 < 2; all_canonical: nan; perc_A_downstream_TTS: 95.0 > 59
PB.150504.2	genic_intron	coding: non_coding; exons: 1 < 2; all_canonical: nan; perc_A_downstream_TTS: 95.0 > 59
PB.150505.4	incomplete-splice_match	FSM_class: C; subcategory: 5prime_fragment; ratio_exp: 0.0 < 0.5
PB.150511.1	incomplete-splice_match	FSM_class: C; subcategory: 5prime_fragment; ratio_exp: 0.0144951803063542 < 0.5
PB.150514.1	incomplete-splice_match	subcategory: 5prime_fragment; ratio_exp: 0.3364897846292801 < 0.5
PB.150517.1	incomplete-splice_match	FSM_class: C; subcategory: mono-exon; ratio_exp: 0.2526039642366319 < 0.5; all_canonical: nan
PB.150519.1	novel_not_in_catalog	min_cov: 0.0 < 10; all_canonical: non_canonical
PB.150519.3	novel_in_catalog	polyA_motif_found: False < True; diff_to_gene_TTS: -40029.0 < -50; min_cov: 6.0 < 10
PB.150523.1	genic_intron	coding: non_coding; exons: 1 < 2; all_canonical: nan; perc_A_downstream_TTS: 90.0 > 59
PB.150527.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; ratio_exp: 0.0 < 0.5
PB.150527.2	novel_not_in_catalog	min_cov: 0.0 < 10; all_canonical: non_canonical
PB.150528.2	incomplete-splice_match	FSM_class: C; subcategory: 5prime_fragment; ratio_exp: 0.0 < 0.5
PB.150530.6	novel_not_in_catalog	min_cov: 0.0 < 10; all_canonical: non_canonical
PB.150534.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; ratio_exp: 0.1244548553304116 < 0.5
PB.150534.3	novel_not_in_catalog	min_cov: 0.0 < 10; all_canonical: non_canonical
PB.150536.1	antisense	exons: 1 < 2; all_canonical: nan; perc_A_downstream_TTS: 65.0 > 59
PB.150537.5	novel_in_catalog	diff_to_gene_TTS: -8812.0 < -50; polyA_motif_found: False < True
PB.150538.1	genic	exons: 1 < 2; all_canonical: nan; perc_A_downstream_TTS: 100.0 > 59
PB.150539.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; ratio_exp: 0.0345433825188957 < 0.5
PB.150540.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; ratio_exp: 0.0 < 0.5
PB.150541.1	novel_not_in_catalog	perc_A_downstream_TTS: 90.0 > 59
PB.150543.1	novel_not_in_catalog	min_cov: 0.0 < 10; all_canonical: non_canonical
PB.150543.2	novel_not_in_catalog	min_cov: 0.0 < 10; all_canonical: non_canonical
PB.150543.3	novel_not_in_catalog	min_cov: 0.0 < 10; all_canonical: non_canonical
PB.150543.4	novel_in_catalog	diff_to_gene_TSS: -2056.0 < -50; within_CAGE_peak: False < True; min_cov: 2.0 < 10
PB.150545.2	incomplete-splice_match	FSM_class: C; ratio_exp: 0.0239866534064135 < 0.5; subcategory: 3prime_fragment
PB.150546.1	novel_not_in_catalog	min_cov: 0.0 < 10; all_canonical: non_canonical
PB.150546.2	novel_not_in_catalog	min_cov: 0.0 < 10; all_canonical: non_canonical
PB.150547.1	novel_in_catalog	min_cov: 2.0 < 10; within_CAGE_peak: False < True; diff_to_gene_TSS: -25774.0 < -50
PB.150548.1	novel_in_catalog	min_cov: 0.0 < 10; polyA_motif_found: False < True; diff_to_gene_TSS: -208.0 < -50
PB.150548.2	novel_in_catalog	polyA_motif_found: False < True; min_cov: 0.0 < 10; diff_to_gene_TSS: -215.0 < -50
PB.150548.3	novel_in_catalog	diff_to_gene_TSS: -216.0 < -50; polyA_motif_found: False < True; min_cov: 4.0 < 10
PB.150548.5	novel_not_in_catalog	min_cov: 0.0 < 10; perc_A_downstream_TTS: 70.0 > 59
PB.150548.6	novel_in_catalog	min_cov: 0.0 < 10; polyA_motif_found: False < True; diff_to_gene_TSS: -191.0 < -50
PB.150549.2	genic_intron	coding: non_coding; exons: 1 < 2; all_canonical: nan; perc_A_downstream_TTS: 90.0 > 59
PB.150551.1	intergenic	perc_A_downstream_TTS: 85.0 > 59; exons: 1 < 2; all_canonical: nan
PB.150558.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; ratio_exp: 0.0 < 0.5
PB.150559.1	incomplete-splice_match	FSM_class: C; subcategory: mono-exon; ratio_exp: 0.0 < 0.5; all_canonical: nan
PB.150561.4	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; ratio_exp: 0.0 < 0.5
PB.150565.2	novel_not_in_catalog	coding: non_coding; min_cov: 0.0 < 10; perc_A_downstream_TTS: 90.0 > 59
PB.150566.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; ratio_exp: 0.068833695177963 < 0.5
PB.150567.1	novel_not_in_catalog	min_cov: 0.0 < 10; all_canonical: non_canonical
PB.150567.2	novel_not_in_catalog	min_cov: 0.0 < 10; all_canonical: non_canonical
PB.150568.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; ratio_exp: 0.0 < 0.5
PB.150569.1	novel_not_in_catalog	min_cov: 0.0 < 10; perc_A_downstream_TTS: 90.0 > 59
PB.150569.3	full-splice_match	diff_to_gene_TSS: -194.0 < -50; dist_to_CAGE_peak: -80.0 < -50; perc_A_downstream_TTS: 100.0 > 59
PB.150570.2	novel_not_in_catalog	coding: non_coding; perc_A_downstream_TTS: 85.0 > 59; min_cov: 0.0 < 10
PB.150572.1	incomplete-splice_match	FSM_class: C; subcategory: 5prime_fragment; ratio_exp: 0.0099449465980678 < 0.5
PB.150578.1	novel_not_in_catalog	min_cov: 0.0 < 10; perc_A_downstream_TTS: 90.0 > 59; all_canonical: non_canonical
PB.150578.3	novel_not_in_catalog	min_cov: 0.0 < 10; perc_A_downstream_TTS: 90.0 > 59; all_canonical: non_canonical
PB.150581.1	incomplete-splice_match	ratio_exp: 0.2438319523943855 < 0.5; subcategory: 5prime_fragment
PB.150582.1	novel_not_in_catalog	min_cov: 0.0 < 10; perc_A_downstream_TTS: 80.0 > 59
PB.150584.1	incomplete-splice_match	FSM_class: C; subcategory: intron_retention; ratio_exp: 0.0061474114941669 < 0.5
PB.150585.1	incomplete-splice_match	FSM_class: C; ratio_exp: 0.0073560498415248 < 0.5; subcategory: 3prime_fragment
PB.150586.3	novel_in_catalog	min_cov: 1.0 < 10; diff_to_gene_TTS: -181.0 < -50
PB.150586.4	novel_in_catalog	min_cov: 1.0 < 10; diff_to_gene_TTS: -178.0 < -50
PB.150587.1	genic_intron	coding: non_coding; exons: 1 < 2; all_canonical: nan; perc_A_downstream_TTS: 100.0 > 59
PB.150588.1	genic	coding: non_coding; exons: 1 < 2; all_canonical: nan; perc_A_downstream_TTS: 90.0 > 59
PB.150589.1	incomplete-splice_match	FSM_class: C; ratio_exp: 0.0560139458891207 < 0.5; subcategory: 3prime_fragment
PB.150589.3	incomplete-splice_match	FSM_class: C; ratio_exp: 0.0863828146544316 < 0.5; subcategory: 3prime_fragment
PB.150592.3	novel_not_in_catalog	min_cov: 0.0 < 10; all_canonical: non_canonical
PB.150592.4	novel_not_in_catalog	min_cov: 0.0 < 10; all_canonical: non_canonical
PB.150592.5	novel_in_catalog	diff_to_gene_TTS: -683.0 < -50; min_cov: 6.0 < 10
PB.150593.1	novel_not_in_catalog	min_cov: 0.0 < 10; perc_A_downstream_TTS: 95.0 > 59
PB.150594.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; ratio_exp: 0.0 < 0.5
PB.150597.1	novel_in_catalog	polyA_motif_found: False < True; diff_to_gene_TTS: -555.0 < -50
PB.150599.1	novel_not_in_catalog	min_cov: 0.0 < 10; all_canonical: non_canonical
PB.150603.3	incomplete-splice_match	FSM_class: C; ratio_exp: 0.0021390642389446 < 0.5; subcategory: 3prime_fragment
PB.150604.1	novel_in_catalog	min_cov: 1.0 < 10; within_CAGE_peak: False < True; polyA_motif_found: False < True; diff_to_gene_TTS: -2591.0 < -50
PB.150604.2	novel_not_in_catalog	perc_A_downstream_TTS: 75.0 > 59; min_cov: 0.0 < 10
PB.150604.3	incomplete-splice_match	FSM_class: C; subcategory: intron_retention; ratio_exp: 0.1598995314539358 < 0.5
PB.150605.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; ratio_exp: 2.298137153966409e-07 < 0.5
PB.150607.1	incomplete-splice_match	FSM_class: C; ratio_exp: 0.0005902701044764 < 0.5; subcategory: 3prime_fragment
PB.150609.1	novel_not_in_catalog	min_cov: 0.0 < 10; all_canonical: non_canonical
PB.150609.2	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; ratio_exp: 0.3625026801949759 < 0.5
PB.150609.3	novel_not_in_catalog	min_cov: 0.0 < 10; all_canonical: non_canonical
PB.150609.4	novel_not_in_catalog	min_cov: 0.0 < 10; all_canonical: non_canonical
PB.150610.1	novel_in_catalog	all_canonical: nan; diff_to_gene_TTS: -223.0 < -50; polyA_motif_found: False < True; diff_to_gene_TSS: -20786.0 < -50; within_CAGE_peak: False < True
PB.150618.1	incomplete-splice_match	FSM_class: C; ratio_exp: 0.0456754436253568 < 0.5; subcategory: 5prime_fragment
PB.150621.1	full-splice_match	perc_A_downstream_TTS: 75.0 > 59; dist_to_CAGE_peak: 28.0 > 0
PB.150623.1	antisense	coding: non_coding; exons: 1 < 2; all_canonical: nan; perc_A_downstream_TTS: 90.0 > 59
PB.150624.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; ratio_exp: 0.0 < 0.5
PB.150626.1	novel_in_catalog	all_canonical: nan; diff_to_gene_TSS: -4770.0 < -50; polyA_motif_found: False < True; diff_to_gene_TTS: 1296.0 > 50; within_CAGE_peak: False < True
PB.150627.1	novel_not_in_catalog	coding: non_coding; min_cov: 0.0 < 10
PB.150628.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; ratio_exp: 0.0 < 0.5
PB.150629.1	genic_intron	coding: non_coding; exons: 1 < 2; all_canonical: nan; perc_A_downstream_TTS: 90.0 > 59
PB.150631.1	incomplete-splice_match	FSM_class: C; subcategory: intron_retention; ratio_exp: 0.0 < 0.5
PB.150632.2	incomplete-splice_match	FSM_class: C; subcategory: intron_retention; ratio_exp: 0.1453539348114154 < 0.5
PB.150633.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; ratio_exp: 5.535434916570556e-07 < 0.5
PB.150634.1	novel_not_in_catalog	min_cov: 0.0 < 10; all_canonical: non_canonical
PB.150635.1	incomplete-splice_match	ratio_exp: 0.062529955310675 < 0.5; subcategory: 3prime_fragment
PB.157382.1	novel_in_catalog	diff_to_gene_TTS: -15552.0 < -50; within_CAGE_peak: False < True; polyA_motif_found: False < True; diff_to_gene_TSS: -11746.0 < -50
PB.157383.1	novel_not_in_catalog	min_cov: 0.0 < 10; perc_A_downstream_TTS: 90.0 > 59; all_canonical: non_canonical
PB.157384.1	incomplete-splice_match	FSM_class: C; ratio_exp: 0.111262222547825 < 0.5; subcategory: 3prime_fragment
PB.157388.1	antisense	exons: 1 < 2; all_canonical: nan; perc_A_downstream_TTS: 100.0 > 59
PB.157389.1	incomplete-splice_match	subcategory: 3prime_fragment; ratio_exp: 0.0 < 0.5
PB.157392.1	incomplete-splice_match	FSM_class: C; ratio_exp: 0.0231383597676447 < 0.5; subcategory: intron_retention
PB.157394.1	genic	exons: 1 < 2; all_canonical: nan; perc_A_downstream_TTS: 90.0 > 59
PB.157396.2	genic_intron	coding: non_coding; perc_A_downstream_TTS: 85.0 > 59; exons: 1 < 2; all_canonical: nan
PB.157397.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; ratio_exp: 0.0 < 0.5
PB.157399.1	incomplete-splice_match	FSM_class: C; subcategory: intron_retention; ratio_exp: 0.0 < 0.5
PB.157400.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; ratio_exp: 0.0019566980786837 < 0.5
PB.157403.1	novel_not_in_catalog	min_cov: 0.0 < 10; all_canonical: non_canonical
PB.157403.4	genic_intron	coding: non_coding; exons: 1 < 2; perc_A_downstream_TTS: 70.0 > 59; all_canonical: nan
PB.157404.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; ratio_exp: 0.0 < 0.5
PB.157407.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; ratio_exp: 1.6236580293307654e-06 < 0.5
PB.157411.1	novel_in_catalog	diff_to_gene_TSS: -577.0 < -50; diff_to_gene_TTS: -4321.0 < -50; polyA_motif_found: False < True; min_cov: 1.0 < 10; within_CAGE_peak: False < True
PB.157415.1	incomplete-splice_match	FSM_class: C; subcategory: mono-exon; ratio_exp: 0.0394138990435707 < 0.5; all_canonical: nan
PB.157416.2	incomplete-splice_match	FSM_class: C; ratio_exp: 0.4132362179351594 < 0.5; subcategory: 3prime_fragment
PB.157417.1	novel_in_catalog	min_cov: 0.0 < 10; polyA_motif_found: False < True; diff_to_gene_TTS: -2342.0 < -50
PB.157418.1	incomplete-splice_match	subcategory: internal_fragment; ratio_exp: 1.1727804909963993e-05 < 0.5
PB.157419.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; ratio_exp: 0.0634536508981556 < 0.5
PB.157420.1	genic	coding: non_coding; exons: 1 < 2; all_canonical: nan; perc_A_downstream_TTS: 80.0 > 59
PB.157421.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; ratio_exp: 3.285875292295828e-05 < 0.5
PB.157422.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; ratio_exp: 0.144472570378982 < 0.5
PB.157423.1	full-splice_match	diff_to_gene_TSS: 145.0 > 50
PB.157428.1	genic_intron	coding: non_coding; exons: 1 < 2; all_canonical: nan; perc_A_downstream_TTS: 100.0 > 59
PB.157429.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; ratio_exp: 0.0793732337569581 < 0.5
PB.157430.1	incomplete-splice_match	FSM_class: C; subcategory: 5prime_fragment; ratio_exp: 0.0767142108724218 < 0.5
PB.157432.1	genic_intron	perc_A_downstream_TTS: 85.0 > 59; exons: 1 < 2; all_canonical: nan
PB.157433.1	novel_not_in_catalog	min_cov: 0.0 < 10; all_canonical: non_canonical
PB.157433.2	novel_not_in_catalog	min_cov: 0.0 < 10; all_canonical: non_canonical
PB.157434.1	genic_intron	coding: non_coding; exons: 1 < 2; all_canonical: nan; perc_A_downstream_TTS: 60.0 > 59
PB.157435.1	incomplete-splice_match	subcategory: 5prime_fragment; ratio_exp: 0.4714394846069619 < 0.5
PB.157436.1	novel_in_catalog	diff_to_gene_TTS: -4261.0 < -50; min_cov: 3.0 < 10
PB.157438.1	incomplete-splice_match	subcategory: 3prime_fragment; ratio_exp: 0.0 < 0.5
PB.157439.1	incomplete-splice_match	subcategory: mono-exon; ratio_exp: 0.0 < 0.5; all_canonical: nan
PB.157441.1	genic	exons: 1 < 2; all_canonical: nan; perc_A_downstream_TTS: 100.0 > 59
PB.157441.2	novel_in_catalog	min_cov: 9.0 < 10; polyA_motif_found: False < True; diff_to_gene_TTS: -3637.0 < -50
PB.157442.5	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; ratio_exp: 0.07594451030748 < 0.5
PB.157443.3	incomplete-splice_match	FSM_class: C; subcategory: intron_retention; ratio_exp: 0.1768972622465602 < 0.5
PB.157444.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; ratio_exp: 0.0 < 0.5
PB.157445.1	novel_in_catalog	diff_to_gene_TTS: -29841.0 < -50; polyA_motif_found: False < True; min_cov: 2.0 < 10
PB.157447.3	genic_intron	coding: non_coding; exons: 1 < 2; all_canonical: nan; perc_A_downstream_TTS: 100.0 > 59
PB.157449.1	novel_in_catalog	diff_to_gene_TTS: -84.0 < -50; all_canonical: nan
PB.157450.3	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; ratio_exp: 0.119606129572106 < 0.5
PB.157451.2	novel_not_in_catalog	min_cov: 0.0 < 10; all_canonical: non_canonical
PB.157453.1	genic	exons: 1 < 2; all_canonical: nan; perc_A_downstream_TTS: 100.0 > 59
PB.157454.1	novel_not_in_catalog	min_cov: 0.0 < 10; perc_A_downstream_TTS: 100.0 > 59
PB.157457.1	full-splice_match	dist_to_CAGE_peak: 19.0 > 0; perc_A_downstream_TTS: 100.0 > 59
PB.157457.2	novel_not_in_catalog	min_cov: 0.0 < 10; perc_A_downstream_TTS: 95.0 > 59
PB.157457.3	novel_not_in_catalog	min_cov: 0.0 < 10; perc_A_downstream_TTS: 95.0 > 59
PB.157459.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; ratio_exp: 0.0 < 0.5
PB.157461.1	novel_not_in_catalog	min_cov: 0.0 < 10; all_canonical: non_canonical
PB.157461.2	incomplete-splice_match	subcategory: 3prime_fragment; ratio_exp: 0.3528261872826772 < 0.5
PB.157462.1	genic	coding: non_coding; exons: 1 < 2; all_canonical: nan; perc_A_downstream_TTS: 95.0 > 59
PB.157465.1	novel_in_catalog	diff_to_gene_TSS: -216.0 < -50; polyA_motif_found: False < True; min_cov: 4.0 < 10
PB.157465.2	novel_not_in_catalog	min_cov: 0.0 < 10; perc_A_downstream_TTS: 70.0 > 59
PB.157465.3	novel_in_catalog	polyA_motif_found: False < True; min_cov: 4.0 < 10; diff_to_gene_TSS: -192.0 < -50
PB.157465.4	novel_in_catalog	polyA_motif_found: False < True; min_cov: 4.0 < 10; diff_to_gene_TSS: -208.0 < -50
PB.157467.1	genic_intron	coding: non_coding; exons: 1 < 2; all_canonical: nan; perc_A_downstream_TTS: 100.0 > 59
PB.157468.1	novel_in_catalog	polyA_motif_found: False < True; diff_to_gene_TTS: -13529.0 < -50
PB.157470.1	incomplete-splice_match	subcategory: 3prime_fragment; ratio_exp: 0.0902162498221366 < 0.5
PB.157472.1	incomplete-splice_match	FSM_class: C; subcategory: 5prime_fragment; ratio_exp: 0.0579239105627855 < 0.5
PB.157473.2	novel_not_in_catalog	min_cov: 0.0 < 10; all_canonical: non_canonical
PB.157474.2	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; ratio_exp: 0.0 < 0.5
PB.157476.1	incomplete-splice_match	FSM_class: C; subcategory: intron_retention; ratio_exp: 0.2202315270899986 < 0.5
PB.157477.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; ratio_exp: 0.2970567729064037 < 0.5
PB.157478.3	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; ratio_exp: 2.626165522627017e-05 < 0.5
PB.157479.1	full-splice_match	diff_to_gene_TSS: 51.0 > 50; dist_to_CAGE_peak: 43.0 > 0
PB.157479.2	novel_in_catalog	diff_to_gene_TTS: -77.0 < -50; min_cov: 0.0 < 10
PB.157480.1	novel_in_catalog	min_cov: 0.0 < 10; diff_to_gene_TTS: 370.0 > 50; diff_to_gene_TSS: -63.0 < -50; within_CAGE_peak: False < True
PB.157480.3	full-splice_match	dist_to_CAGE_peak: -123.0 < -50; diff_to_gene_TSS: -147.0 < -50
PB.157480.4	incomplete-splice_match	FSM_class: C; subcategory: mono-exon; ratio_exp: 0.1388472248229298 < 0.5; all_canonical: nan
PB.157481.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; ratio_exp: 1.1471531190729542e-08 < 0.5
PB.157483.1	novel_in_catalog	diff_to_gene_TTS: -1227.0 < -50; polyA_motif_found: False < True; within_CAGE_peak: False < True; diff_to_gene_TSS: -22843.0 < -50
PB.157484.1	full-splice_match	perc_A_downstream_TTS: 85.0 > 59; dist_to_CAGE_peak: 9.0 > 0
PB.157487.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; ratio_exp: 0.0 < 0.5
PB.157489.1	novel_not_in_catalog	min_cov: 0.0 < 10; perc_A_downstream_TTS: 90.0 > 59; all_canonical: non_canonical
PB.157490.1	full-splice_match	dist_to_CAGE_peak: -118.0 < -50; diff_to_gene_TSS: -871.0 < -50
PB.157492.1	genic_intron	exons: 1 < 2; all_canonical: nan; perc_A_downstream_TTS: 100.0 > 59
PB.157493.1	genic_intron	coding: non_coding; exons: 1 < 2; all_canonical: nan; perc_A_downstream_TTS: 95.0 > 59
PB.157494.1	genic_intron	coding: non_coding; exons: 1 < 2; all_canonical: nan; perc_A_downstream_TTS: 95.0 > 59
PB.157495.4	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; ratio_exp: 0.0 < 0.5
PB.157495.5	novel_in_catalog	diff_to_gene_TSS: -33777.0 < -50; diff_to_gene_TTS: -189.0 < -50; min_cov: 8.0 < 10; within_CAGE_peak: False < True
PB.157497.1	genic	coding: non_coding; perc_A_downstream_TTS: 85.0 > 59; exons: 1 < 2; all_canonical: nan
PB.157498.1	genic_intron	coding: non_coding; exons: 1 < 2; all_canonical: nan; perc_A_downstream_TTS: 90.0 > 59
PB.157502.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; ratio_exp: 6.7328472197080305e-09 < 0.5
PB.157503.1	novel_not_in_catalog	min_cov: 2.0 < 10; perc_A_downstream_TTS: 90.0 > 59
PB.157504.3	novel_not_in_catalog	min_cov: 0.0 < 10; all_canonical: non_canonical
PB.157508.1	novel_in_catalog	diff_to_gene_TTS: 1507.0 > 50; all_canonical: nan
PB.157510.1	genic_intron	coding: non_coding; exons: 1 < 2; all_canonical: nan; perc_A_downstream_TTS: 90.0 > 59
PB.157511.1	genic	coding: non_coding; exons: 1 < 2; all_canonical: nan; perc_A_downstream_TTS: 90.0 > 59
PB.157512.1	novel_in_catalog	all_canonical: nan; polyA_motif_found: False < True; diff_to_gene_TSS: -44685.0 < -50; within_CAGE_peak: False < True; diff_to_gene_TTS: -26916.0 < -50
PB.157512.2	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; ratio_exp: 0.0 < 0.5
PB.157512.4	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; ratio_exp: 3.0375637169002474e-09 < 0.5
PB.157513.1	novel_in_catalog	min_cov: 1.0 < 10; polyA_motif_found: False < True; diff_to_gene_TTS: 2179.0 > 50
PB.157513.2	incomplete-splice_match	ratio_exp: 0.3241850289126017 < 0.5; subcategory: mono-exon; all_canonical: nan
PB.157515.1	incomplete-splice_match	ratio_exp: 0.2583715799883359 < 0.5; subcategory: intron_retention
PB.157516.1	full-splice_match	dist_to_CAGE_peak: -7433.0 < -50; diff_to_gene_TSS: 2446.0 > 50; perc_A_downstream_TTS: 80.0 > 59
PB.157517.1	novel_not_in_catalog	min_cov: 1.0 < 10; perc_A_downstream_TTS: 90.0 > 59
PB.157520.1	novel_not_in_catalog	min_cov: 0.0 < 10; all_canonical: non_canonical
